,datetime,mwh
0,2024-01-01 01:00:00,2608.8
1,2024-01-01 02:00:00,2754.5
2,2024-01-01 03:00:00,2857.8
3,2024-01-01 04:00:00,2974.9
4,2024-01-01 05:00:00,2726.9
5,2024-01-01 06:00:00,2531.2
6,2024-01-01 07:00:00,2751.3
7,2024-01-01 08:00:00,2623.7
8,2024-01-01 09:00:00,2650.3
9,2024-01-01 10:00:00,2617.6
10,2024-01-01 11:00:00,2693.1
11,2024-01-01 12:00:00,2677.9
12,2024-01-01 13:00:00,2711.8
13,2024-01-01 14:00:00,2691.5
14,2024-01-01 15:00:00,2707.2
15,2024-01-01 16:00:00,2664.5
16,2024-01-01 17:00:00,2432.3
17,2024-01-01 18:00:00,2868.8
18,2024-01-01 19:00:00,3140.1
19,2024-01-01 20:00:00,3071.2
20,2024-01-01 21:00:00,2952.8
21,2024-01-01 22:00:00,2592.8
22,2024-01-01 23:00:00,2386.0
23,2024-01-02 00:00:00,2001.3
24,2024-01-02 01:00:00,2513.3
25,2024-01-02 02:00:00,2588.0
26,2024-01-02 03:00:00,2800.4
27,2024-01-02 04:00:00,2523.0
28,2024-01-02 05:00:00,2330.1
29,2024-01-02 06:00:00,2103.0
30,2024-01-02 07:00:00,1843.6
31,2024-01-02 08:00:00,2281.1
32,2024-01-02 09:00:00,2696.4
33,2024-01-02 10:00:00,2920.1
34,2024-01-02 11:00:00,2252.7
35,2024-01-02 12:00:00,2301.9
36,2024-01-02 13:00:00,2557.9
37,2024-01-02 14:00:00,2590.2
38,2024-01-02 15:00:00,2905.5
39,2024-01-02 16:00:00,2685.9
40,2024-01-02 17:00:00,2758.3
41,2024-01-02 18:00:00,3530.8
42,2024-01-02 19:00:00,3185.6
43,2024-01-02 20:00:00,2658.3
44,2024-01-02 21:00:00,2424.6
45,2024-01-02 22:00:00,2298.2
46,2024-01-02 23:00:00,2511.3
47,2024-01-03 00:00:00,2186.3
48,2024-01-03 01:00:00,2521.6
49,2024-01-03 02:00:00,2427.2
50,2024-01-03 03:00:00,2447.1
51,2024-01-03 04:00:00,2501.8
52,2024-01-03 05:00:00,2513.5
53,2024-01-03 06:00:00,2203.3
54,2024-01-03 07:00:00,2660.7
55,2024-01-03 08:00:00,2730.7
56,2024-01-03 09:00:00,2468.2
57,2024-01-03 10:00:00,2852.1
58,2024-01-03 11:00:00,3052.7
59,2024-01-03 12:00:00,3082.0
60,2024-01-03 13:00:00,3426.5
61,2024-01-03 14:00:00,3394.4
62,2024-01-03 15:00:00,3081.2
63,2024-01-03 16:00:00,3074.4
64,2024-01-03 17:00:00,3291.3
65,2024-01-03 18:00:00,3365.5
66,2024-01-03 19:00:00,3199.0
67,2024-01-03 20:00:00,2892.4
68,2024-01-03 21:00:00,2643.9
69,2024-01-03 22:00:00,2601.9
70,2024-01-03 23:00:00,3053.9
71,2024-01-04 00:00:00,3086.4
72,2024-01-04 01:00:00,2655.2
73,2024-01-04 02:00:00,2703.9
74,2024-01-04 03:00:00,3015.4
75,2024-01-04 04:00:00,2859.6
76,2024-01-04 05:00:00,2546.3
77,2024-01-04 06:00:00,2599.3
78,2024-01-04 07:00:00,2561.3
79,2024-01-04 08:00:00,2427.5
80,2024-01-04 09:00:00,3444.4
81,2024-01-04 10:00:00,3843.2
82,2024-01-04 11:00:00,3785.2
83,2024-01-04 12:00:00,3224.1
84,2024-01-04 13:00:00,2893.8
85,2024-01-04 14:00:00,2905.1
86,2024-01-04 15:00:00,3049.4
87,2024-01-04 16:00:00,3323.8
88,2024-01-04 17:00:00,4115.1
89,2024-01-04 18:00:00,5159.3
90,2024-01-04 19:00:00,5010.7
91,2024-01-04 20:00:00,4991.0
92,2024-01-04 21:00:00,3749.4
93,2024-01-04 22:00:00,3555.7
94,2024-01-04 23:00:00,3008.2
95,2024-01-05 00:00:00,2350.0
96,2024-01-05 01:00:00,3104.8
97,2024-01-05 02:00:00,2328.9
98,2024-01-05 03:00:00,2341.3
99,2024-01-05 04:00:00,2440.7
100,2024-01-05 05:00:00,2428.0
101,2024-01-05 06:00:00,2436.8
102,2024-01-05 07:00:00,2635.7
103,2024-01-05 08:00:00,3013.1
104,2024-01-05 09:00:00,3384.3
105,2024-01-05 10:00:00,2825.9
106,2024-01-05 11:00:00,2660.1
107,2024-01-05 12:00:00,2693.3
108,2024-01-05 13:00:00,2406.9
109,2024-01-05 14:00:00,2573.2
110,2024-01-05 15:00:00,2670.2
111,2024-01-05 16:00:00,2871.5
112,2024-01-05 17:00:00,3123.6
113,2024-01-05 18:00:00,4447.4
114,2024-01-05 19:00:00,4631.2
115,2024-01-05 20:00:00,4082.0
116,2024-01-05 21:00:00,3006.0
117,2024-01-05 22:00:00,2643.5
118,2024-01-05 23:00:00,2795.4
119,2024-01-06 00:00:00,2925.7
120,2024-01-06 01:00:00,1544.1
121,2024-01-06 02:00:00,1737.1
122,2024-01-06 03:00:00,1509.0
123,2024-01-06 04:00:00,2045.1
124,2024-01-06 05:00:00,1961.3
125,2024-01-06 06:00:00,1794.4
126,2024-01-06 07:00:00,1687.0
127,2024-01-06 08:00:00,1574.4
128,2024-01-06 09:00:00,2015.4
129,2024-01-06 10:00:00,2155.7
130,2024-01-06 11:00:00,2185.1
131,2024-01-06 12:00:00,2133.2
132,2024-01-06 13:00:00,2030.3
133,2024-01-06 14:00:00,2123.6
134,2024-01-06 15:00:00,2144.4
135,2024-01-06 16:00:00,2259.9
136,2024-01-06 17:00:00,2329.3
137,2024-01-06 18:00:00,2359.9
138,2024-01-06 19:00:00,2320.2
139,2024-01-06 20:00:00,2214.9
140,2024-01-06 21:00:00,2248.1
141,2024-01-06 22:00:00,1990.5
142,2024-01-06 23:00:00,1560.8
143,2024-01-07 00:00:00,1748.2
144,2024-01-07 01:00:00,1966.0
145,2024-01-07 02:00:00,1460.4
146,2024-01-07 03:00:00,1568.1
147,2024-01-07 04:00:00,1972.3
148,2024-01-07 05:00:00,2169.6
149,2024-01-07 06:00:00,2271.6
150,2024-01-07 07:00:00,2143.6
151,2024-01-07 08:00:00,1807.0
152,2024-01-07 09:00:00,1935.4
153,2024-01-07 10:00:00,2101.4
154,2024-01-07 11:00:00,2345.9
155,2024-01-07 12:00:00,2246.5
156,2024-01-07 13:00:00,2553.9
157,2024-01-07 14:00:00,2721.9
158,2024-01-07 15:00:00,2829.4
159,2024-01-07 16:00:00,2611.3
160,2024-01-07 17:00:00,2916.8
161,2024-01-07 18:00:00,3840.6
162,2024-01-07 19:00:00,3789.8
163,2024-01-07 20:00:00,3225.2
164,2024-01-07 21:00:00,3583.6
165,2024-01-07 22:00:00,3601.7
166,2024-01-07 23:00:00,3553.2
167,2024-01-08 00:00:00,3354.1
168,2024-01-08 01:00:00,2416.7
169,2024-01-08 02:00:00,2383.9
170,2024-01-08 03:00:00,2194.7
171,2024-01-08 04:00:00,2202.9
172,2024-01-08 05:00:00,2237.1
173,2024-01-08 06:00:00,2183.5
174,2024-01-08 07:00:00,2749.0
175,2024-01-08 08:00:00,2905.5
176,2024-01-08 09:00:00,3389.0
177,2024-01-08 10:00:00,3781.1
178,2024-01-08 11:00:00,3932.5
179,2024-01-08 12:00:00,3445.0
180,2024-01-08 13:00:00,2968.1
181,2024-01-08 14:00:00,3013.0
182,2024-01-08 15:00:00,3183.8
183,2024-01-08 16:00:00,3689.7
184,2024-01-08 17:00:00,4009.7
185,2024-01-08 18:00:00,4019.4
186,2024-01-08 19:00:00,4161.9
187,2024-01-08 20:00:00,3649.4
188,2024-01-08 21:00:00,3353.3
189,2024-01-08 22:00:00,2548.3
190,2024-01-08 23:00:00,2111.7
191,2024-01-09 00:00:00,2274.4
192,2024-01-09 01:00:00,2013.3
193,2024-01-09 02:00:00,2202.0
194,2024-01-09 03:00:00,2359.5
195,2024-01-09 04:00:00,2265.0
196,2024-01-09 05:00:00,2239.3
197,2024-01-09 06:00:00,2098.6
198,2024-01-09 07:00:00,2778.5
199,2024-01-09 08:00:00,4368.6
200,2024-01-09 09:00:00,4575.2
201,2024-01-09 10:00:00,4646.0
202,2024-01-09 11:00:00,3161.7
203,2024-01-09 12:00:00,3762.2
204,2024-01-09 13:00:00,3607.7
205,2024-01-09 14:00:00,3415.2
206,2024-01-09 15:00:00,3273.7
207,2024-01-09 16:00:00,4168.9
208,2024-01-09 17:00:00,5536.7
209,2024-01-09 18:00:00,5444.7
210,2024-01-09 19:00:00,5655.2
211,2024-01-09 20:00:00,5196.5
212,2024-01-09 21:00:00,4786.6
213,2024-01-09 22:00:00,4111.0
214,2024-01-09 23:00:00,3414.8
215,2024-01-10 00:00:00,2933.6
216,2024-01-10 01:00:00,2957.9
217,2024-01-10 02:00:00,2568.3
218,2024-01-10 03:00:00,2286.9
219,2024-01-10 04:00:00,2682.6
220,2024-01-10 05:00:00,2907.0
221,2024-01-10 06:00:00,3134.2
222,2024-01-10 07:00:00,3998.0
223,2024-01-10 08:00:00,6150.9
224,2024-01-10 09:00:00,5726.0
225,2024-01-10 10:00:00,5624.1
226,2024-01-10 11:00:00,4957.4
227,2024-01-10 12:00:00,4439.6
228,2024-01-10 13:00:00,3618.8
229,2024-01-10 14:00:00,4386.1
230,2024-01-10 15:00:00,5065.4
231,2024-01-10 16:00:00,5352.7
232,2024-01-10 17:00:00,5473.1
233,2024-01-10 18:00:00,6017.9
234,2024-01-10 19:00:00,5637.8
235,2024-01-10 20:00:00,5444.6
236,2024-01-10 21:00:00,5330.1
237,2024-01-10 22:00:00,4847.6
238,2024-01-10 23:00:00,4185.9
239,2024-01-11 00:00:00,3249.7
240,2024-01-11 01:00:00,2745.6
241,2024-01-11 02:00:00,2721.3
242,2024-01-11 03:00:00,3041.7
243,2024-01-11 04:00:00,3091.5
244,2024-01-11 05:00:00,2859.0
245,2024-01-11 06:00:00,2794.6
246,2024-01-11 07:00:00,3813.3
247,2024-01-11 08:00:00,4175.1
248,2024-01-11 09:00:00,4436.3
249,2024-01-11 10:00:00,4373.4
250,2024-01-11 11:00:00,4098.6
251,2024-01-11 12:00:00,3393.0
252,2024-01-11 13:00:00,2777.5
253,2024-01-11 14:00:00,2769.5
254,2024-01-11 15:00:00,3784.0
255,2024-01-11 16:00:00,4592.1
256,2024-01-11 17:00:00,5413.2
257,2024-01-11 18:00:00,5065.3
258,2024-01-11 19:00:00,4346.8
259,2024-01-11 20:00:00,4427.0
260,2024-01-11 21:00:00,4202.6
261,2024-01-11 22:00:00,3695.6
262,2024-01-11 23:00:00,3263.6
263,2024-01-12 00:00:00,3189.5
264,2024-01-12 01:00:00,2201.9
265,2024-01-12 02:00:00,2217.2
266,2024-01-12 03:00:00,2386.8
267,2024-01-12 04:00:00,2469.8
268,2024-01-12 05:00:00,2864.2
269,2024-01-12 06:00:00,2416.2
270,2024-01-12 07:00:00,3077.6
271,2024-01-12 08:00:00,3843.7
272,2024-01-12 09:00:00,4365.5
273,2024-01-12 10:00:00,4455.1
274,2024-01-12 11:00:00,4608.1
275,2024-01-12 12:00:00,3460.8
276,2024-01-12 13:00:00,2782.3
277,2024-01-12 14:00:00,2890.3
278,2024-01-12 15:00:00,2719.4
279,2024-01-12 16:00:00,3238.0
280,2024-01-12 17:00:00,4383.1
281,2024-01-12 18:00:00,5130.6
282,2024-01-12 19:00:00,4253.1
283,2024-01-12 20:00:00,4137.3
284,2024-01-12 21:00:00,3267.6
285,2024-01-12 22:00:00,3271.0
286,2024-01-12 23:00:00,2446.0
287,2024-01-13 00:00:00,2208.7
288,2024-01-13 01:00:00,2175.1
289,2024-01-13 02:00:00,2723.9
290,2024-01-13 03:00:00,2744.0
291,2024-01-13 04:00:00,2628.7
292,2024-01-13 05:00:00,2618.1
293,2024-01-13 06:00:00,2567.2
294,2024-01-13 07:00:00,2641.2
295,2024-01-13 08:00:00,2763.9
296,2024-01-13 09:00:00,3284.1
297,2024-01-13 10:00:00,3241.0
298,2024-01-13 11:00:00,2843.4
299,2024-01-13 12:00:00,2782.0
300,2024-01-13 13:00:00,2542.6
301,2024-01-13 14:00:00,2209.6
302,2024-01-13 15:00:00,2176.2
303,2024-01-13 16:00:00,2697.0
304,2024-01-13 17:00:00,2651.8
305,2024-01-13 18:00:00,2673.8
306,2024-01-13 19:00:00,3024.4
307,2024-01-13 20:00:00,2920.0
308,2024-01-13 21:00:00,2103.6
309,2024-01-13 22:00:00,2238.8
310,2024-01-13 23:00:00,2459.2
311,2024-01-14 00:00:00,2369.1
312,2024-01-14 01:00:00,2485.9
313,2024-01-14 02:00:00,2308.2
314,2024-01-14 03:00:00,2446.5
315,2024-01-14 04:00:00,2587.5
316,2024-01-14 05:00:00,2610.6
317,2024-01-14 06:00:00,2571.1
318,2024-01-14 07:00:00,2463.5
319,2024-01-14 08:00:00,2565.0
320,2024-01-14 09:00:00,2332.2
321,2024-01-14 10:00:00,2294.4
322,2024-01-14 11:00:00,2174.1
323,2024-01-14 12:00:00,2173.0
324,2024-01-14 13:00:00,2065.4
325,2024-01-14 14:00:00,2377.5
326,2024-01-14 15:00:00,2482.3
327,2024-01-14 16:00:00,2677.1
328,2024-01-14 17:00:00,2683.1
329,2024-01-14 18:00:00,2676.7
330,2024-01-14 19:00:00,2818.4
331,2024-01-14 20:00:00,2390.3
332,2024-01-14 21:00:00,2485.4
333,2024-01-14 22:00:00,2877.9
334,2024-01-14 23:00:00,2627.6
335,2024-01-15 00:00:00,2455.7
336,2024-01-15 01:00:00,2616.6
337,2024-01-15 02:00:00,2343.6
338,2024-01-15 03:00:00,2347.0
339,2024-01-15 04:00:00,2421.8
340,2024-01-15 05:00:00,2303.2
341,2024-01-15 06:00:00,2489.3
342,2024-01-15 07:00:00,3320.2
343,2024-01-15 08:00:00,3851.9
344,2024-01-15 09:00:00,3829.4
345,2024-01-15 10:00:00,3548.5
346,2024-01-15 11:00:00,3579.0
347,2024-01-15 12:00:00,3155.3
348,2024-01-15 13:00:00,3005.0
349,2024-01-15 14:00:00,2924.2
350,2024-01-15 15:00:00,3322.3
351,2024-01-15 16:00:00,3515.1
352,2024-01-15 17:00:00,3480.6
353,2024-01-15 18:00:00,3983.1
354,2024-01-15 19:00:00,4088.2
355,2024-01-15 20:00:00,3894.5
356,2024-01-15 21:00:00,3587.4
357,2024-01-15 22:00:00,3371.8
358,2024-01-15 23:00:00,2706.7
359,2024-01-16 00:00:00,2277.0
360,2024-01-16 01:00:00,2350.0
361,2024-01-16 02:00:00,2485.0
362,2024-01-16 03:00:00,2601.3
363,2024-01-16 04:00:00,2589.0
364,2024-01-16 05:00:00,2367.6
365,2024-01-16 06:00:00,2480.2
366,2024-01-16 07:00:00,2672.8
367,2024-01-16 08:00:00,3690.6
368,2024-01-16 09:00:00,3117.9
369,2024-01-16 10:00:00,3120.1
370,2024-01-16 11:00:00,2975.7
371,2024-01-16 12:00:00,2471.6
372,2024-01-16 13:00:00,3031.6
373,2024-01-16 14:00:00,2843.1
374,2024-01-16 15:00:00,2959.6
375,2024-01-16 16:00:00,3101.5
376,2024-01-16 17:00:00,3704.6
377,2024-01-16 18:00:00,3747.3
378,2024-01-16 19:00:00,3693.2
379,2024-01-16 20:00:00,3128.3
380,2024-01-16 21:00:00,3500.2
381,2024-01-16 22:00:00,2820.6
382,2024-01-16 23:00:00,2863.9
383,2024-01-17 00:00:00,2770.6
384,2024-01-17 01:00:00,1993.1
385,2024-01-17 02:00:00,2235.1
386,2024-01-17 03:00:00,2066.9
387,2024-01-17 04:00:00,2196.6
388,2024-01-17 05:00:00,2133.1
389,2024-01-17 06:00:00,2473.0
390,2024-01-17 07:00:00,3384.3
391,2024-01-17 08:00:00,3682.3
392,2024-01-17 09:00:00,5229.8
393,2024-01-17 10:00:00,4825.9
394,2024-01-17 11:00:00,4627.8
395,2024-01-17 12:00:00,3829.4
396,2024-01-17 13:00:00,3389.0
397,2024-01-17 14:00:00,3732.3
398,2024-01-17 15:00:00,3931.3
399,2024-01-17 16:00:00,4856.3
400,2024-01-17 17:00:00,5490.2
401,2024-01-17 18:00:00,5445.5
402,2024-01-17 19:00:00,5095.0
403,2024-01-17 20:00:00,4858.2
404,2024-01-17 21:00:00,4411.5
405,2024-01-17 22:00:00,4106.2
406,2024-01-17 23:00:00,3287.7
407,2024-01-18 00:00:00,2307.7
408,2024-01-18 01:00:00,2033.5
409,2024-01-18 02:00:00,1915.0
410,2024-01-18 03:00:00,2111.4
411,2024-01-18 04:00:00,2178.8
412,2024-01-18 05:00:00,2002.7
413,2024-01-18 06:00:00,2062.4
414,2024-01-18 07:00:00,2953.4
415,2024-01-18 08:00:00,4357.3
416,2024-01-18 09:00:00,5662.5
417,2024-01-18 10:00:00,5405.3
418,2024-01-18 11:00:00,4612.7
419,2024-01-18 12:00:00,4150.8
420,2024-01-18 13:00:00,3803.2
421,2024-01-18 14:00:00,3283.8
422,2024-01-18 15:00:00,3340.4
423,2024-01-18 16:00:00,3825.8
424,2024-01-18 17:00:00,4472.0
425,2024-01-18 18:00:00,4513.7
426,2024-01-18 19:00:00,4372.7
427,2024-01-18 20:00:00,4121.4
428,2024-01-18 21:00:00,3498.4
429,2024-01-18 22:00:00,2820.3
430,2024-01-18 23:00:00,2438.9
431,2024-01-19 00:00:00,1888.4
432,2024-01-19 01:00:00,2207.7
433,2024-01-19 02:00:00,2184.7
434,2024-01-19 03:00:00,2196.6
435,2024-01-19 04:00:00,2201.0
436,2024-01-19 05:00:00,2126.7
437,2024-01-19 06:00:00,2099.3
438,2024-01-19 07:00:00,2463.6
439,2024-01-19 08:00:00,3834.5
440,2024-01-19 09:00:00,4121.6
441,2024-01-19 10:00:00,3654.2
442,2024-01-19 11:00:00,3606.7
443,2024-01-19 12:00:00,3142.1
444,2024-01-19 13:00:00,3249.6
445,2024-01-19 14:00:00,3125.7
446,2024-01-19 15:00:00,3024.5
447,2024-01-19 16:00:00,2944.6
448,2024-01-19 17:00:00,3242.7
449,2024-01-19 18:00:00,3978.5
450,2024-01-19 19:00:00,3702.3
451,2024-01-19 20:00:00,3599.6
452,2024-01-19 21:00:00,2998.6
453,2024-01-19 22:00:00,2994.9
454,2024-01-19 23:00:00,2995.9
455,2024-01-20 00:00:00,2330.7
456,2024-01-20 01:00:00,3062.2
457,2024-01-20 02:00:00,3093.1
458,2024-01-20 03:00:00,3238.2
459,2024-01-20 04:00:00,2762.9
460,2024-01-20 05:00:00,2806.0
461,2024-01-20 06:00:00,3093.5
462,2024-01-20 07:00:00,3125.6
463,2024-01-20 08:00:00,3193.8
464,2024-01-20 09:00:00,3234.7
465,2024-01-20 10:00:00,3586.6
466,2024-01-20 11:00:00,3378.3
467,2024-01-20 12:00:00,3518.4
468,2024-01-20 13:00:00,2862.7
469,2024-01-20 14:00:00,2654.1
470,2024-01-20 15:00:00,2801.4
471,2024-01-20 16:00:00,3043.8
472,2024-01-20 17:00:00,3316.4
473,2024-01-20 18:00:00,4079.2
474,2024-01-20 19:00:00,4182.5
475,2024-01-20 20:00:00,4019.1
476,2024-01-20 21:00:00,3209.1
477,2024-01-20 22:00:00,3093.0
478,2024-01-20 23:00:00,3342.8
479,2024-01-21 00:00:00,2869.9
480,2024-01-21 01:00:00,2293.0
481,2024-01-21 02:00:00,2121.4
482,2024-01-21 03:00:00,2181.8
483,2024-01-21 04:00:00,2328.7
484,2024-01-21 05:00:00,2475.9
485,2024-01-21 06:00:00,2414.5
486,2024-01-21 07:00:00,2349.0
487,2024-01-21 08:00:00,2556.9
488,2024-01-21 09:00:00,2489.9
489,2024-01-21 10:00:00,2534.4
490,2024-01-21 11:00:00,2382.7
491,2024-01-21 12:00:00,2413.1
492,2024-01-21 13:00:00,2536.2
493,2024-01-21 14:00:00,2727.1
494,2024-01-21 15:00:00,2567.9
495,2024-01-21 16:00:00,2391.7
496,2024-01-21 17:00:00,2341.2
497,2024-01-21 18:00:00,2982.3
498,2024-01-21 19:00:00,3040.3
499,2024-01-21 20:00:00,2796.5
500,2024-01-21 21:00:00,2536.6
501,2024-01-21 22:00:00,2360.8
502,2024-01-21 23:00:00,2579.6
503,2024-01-22 00:00:00,2411.7
504,2024-01-22 01:00:00,2350.6
505,2024-01-22 02:00:00,2541.0
506,2024-01-22 03:00:00,2423.9
507,2024-01-22 04:00:00,2359.0
508,2024-01-22 05:00:00,2173.8
509,2024-01-22 06:00:00,2357.8
510,2024-01-22 07:00:00,2188.5
511,2024-01-22 08:00:00,2920.8
512,2024-01-22 09:00:00,2670.7
513,2024-01-22 10:00:00,2282.8
514,2024-01-22 11:00:00,2470.0
515,2024-01-22 12:00:00,3029.3
516,2024-01-22 13:00:00,3409.7
517,2024-01-22 14:00:00,3289.3
518,2024-01-22 15:00:00,3061.1
519,2024-01-22 16:00:00,3122.4
520,2024-01-22 17:00:00,2672.4
521,2024-01-22 18:00:00,2966.7
522,2024-01-22 19:00:00,2998.0
523,2024-01-22 20:00:00,3123.4
524,2024-01-22 21:00:00,2428.9
525,2024-01-22 22:00:00,2262.7
526,2024-01-22 23:00:00,2410.8
527,2024-01-23 00:00:00,2320.3
528,2024-01-23 01:00:00,2836.9
529,2024-01-23 02:00:00,3014.7
530,2024-01-23 03:00:00,3140.4
531,2024-01-23 04:00:00,3256.4
532,2024-01-23 05:00:00,2874.9
533,2024-01-23 06:00:00,2571.8
534,2024-01-23 07:00:00,2751.5
535,2024-01-23 08:00:00,3760.8
536,2024-01-23 09:00:00,4552.1
537,2024-01-23 10:00:00,4052.3
538,2024-01-23 11:00:00,3296.9
539,2024-01-23 12:00:00,3193.5
540,2024-01-23 13:00:00,3082.2
541,2024-01-23 14:00:00,3045.9
542,2024-01-23 15:00:00,3139.2
543,2024-01-23 16:00:00,3046.9
544,2024-01-23 17:00:00,3166.1
545,2024-01-23 18:00:00,3293.0
546,2024-01-23 19:00:00,3710.5
547,2024-01-23 20:00:00,3358.2
548,2024-01-23 21:00:00,3139.0
549,2024-01-23 22:00:00,2805.8
550,2024-01-23 23:00:00,2925.2
551,2024-01-24 00:00:00,3074.6
552,2024-01-24 01:00:00,3088.7
553,2024-01-24 02:00:00,2983.9
554,2024-01-24 03:00:00,2962.6
555,2024-01-24 04:00:00,2995.6
556,2024-01-24 05:00:00,2921.3
557,2024-01-24 06:00:00,3078.5
558,2024-01-24 07:00:00,3097.0
559,2024-01-24 08:00:00,3943.5
560,2024-01-24 09:00:00,3934.3
561,2024-01-24 10:00:00,3632.6
562,2024-01-24 11:00:00,2822.1
563,2024-01-24 12:00:00,3031.9
564,2024-01-24 13:00:00,3260.1
565,2024-01-24 14:00:00,3272.8
566,2024-01-24 15:00:00,3554.7
567,2024-01-24 16:00:00,3334.1
568,2024-01-24 17:00:00,3271.3
569,2024-01-24 18:00:00,3792.4
570,2024-01-24 19:00:00,4503.5
571,2024-01-24 20:00:00,4021.6
572,2024-01-24 21:00:00,3132.4
573,2024-01-24 22:00:00,2644.2
574,2024-01-24 23:00:00,2794.0
575,2024-01-25 00:00:00,2728.7
576,2024-01-25 01:00:00,3470.6
577,2024-01-25 02:00:00,3158.8
578,2024-01-25 03:00:00,3107.2
579,2024-01-25 04:00:00,3077.7
580,2024-01-25 05:00:00,3484.4
581,2024-01-25 06:00:00,3335.7
582,2024-01-25 07:00:00,3307.7
583,2024-01-25 08:00:00,3346.0
584,2024-01-25 09:00:00,3805.8
585,2024-01-25 10:00:00,3687.8
586,2024-01-25 11:00:00,3705.9
587,2024-01-25 12:00:00,3628.7
588,2024-01-25 13:00:00,3767.8
589,2024-01-25 14:00:00,3793.0
590,2024-01-25 15:00:00,3798.1
591,2024-01-25 16:00:00,5124.5
592,2024-01-25 17:00:00,5549.8
593,2024-01-25 18:00:00,6208.1
594,2024-01-25 19:00:00,5659.6
595,2024-01-25 20:00:00,5196.9
596,2024-01-25 21:00:00,4686.3
597,2024-01-25 22:00:00,3501.3
598,2024-01-25 23:00:00,3218.1
599,2024-01-26 00:00:00,3096.5
600,2024-01-26 01:00:00,3097.6
601,2024-01-26 02:00:00,3022.2
602,2024-01-26 03:00:00,2871.9
603,2024-01-26 04:00:00,3101.6
604,2024-01-26 05:00:00,2946.9
605,2024-01-26 06:00:00,3040.5
606,2024-01-26 07:00:00,3101.2
607,2024-01-26 08:00:00,3109.6
608,2024-01-26 09:00:00,3423.8
609,2024-01-26 10:00:00,3460.8
610,2024-01-26 11:00:00,2827.4
611,2024-01-26 12:00:00,2572.5
612,2024-01-26 13:00:00,2876.0
613,2024-01-26 14:00:00,2683.3
614,2024-01-26 15:00:00,2516.0
615,2024-01-26 16:00:00,2595.2
616,2024-01-26 17:00:00,2827.1
617,2024-01-26 18:00:00,3259.4
618,2024-01-26 19:00:00,4258.7
619,2024-01-26 20:00:00,3954.3
620,2024-01-26 21:00:00,3520.7
621,2024-01-26 22:00:00,3139.7
622,2024-01-26 23:00:00,2730.1
623,2024-01-27 00:00:00,2739.1
624,2024-01-27 01:00:00,2652.0
625,2024-01-27 02:00:00,2577.5
626,2024-01-27 03:00:00,2577.2
627,2024-01-27 04:00:00,2708.8
628,2024-01-27 05:00:00,2714.3
629,2024-01-27 06:00:00,2525.3
630,2024-01-27 07:00:00,2592.7
631,2024-01-27 08:00:00,2588.9
632,2024-01-27 09:00:00,2938.6
633,2024-01-27 10:00:00,2863.7
634,2024-01-27 11:00:00,2765.9
635,2024-01-27 12:00:00,2734.8
636,2024-01-27 13:00:00,2956.7
637,2024-01-27 14:00:00,2697.4
638,2024-01-27 15:00:00,2955.8
639,2024-01-27 16:00:00,3216.7
640,2024-01-27 17:00:00,2829.5
641,2024-01-27 18:00:00,3559.8
642,2024-01-27 19:00:00,4475.9
643,2024-01-27 20:00:00,4140.2
644,2024-01-27 21:00:00,3627.4
645,2024-01-27 22:00:00,2965.9
646,2024-01-27 23:00:00,3217.7
647,2024-01-28 00:00:00,2798.0
648,2024-01-28 01:00:00,2622.9
649,2024-01-28 02:00:00,2546.6
650,2024-01-28 03:00:00,2351.2
651,2024-01-28 04:00:00,2617.5
652,2024-01-28 05:00:00,2422.3
653,2024-01-28 06:00:00,2537.9
654,2024-01-28 07:00:00,2723.6
655,2024-01-28 08:00:00,2431.6
656,2024-01-28 09:00:00,2152.9
657,2024-01-28 10:00:00,2338.9
658,2024-01-28 11:00:00,2429.4
659,2024-01-28 12:00:00,2667.1
660,2024-01-28 13:00:00,2165.9
661,2024-01-28 14:00:00,2327.8
662,2024-01-28 15:00:00,2183.7
663,2024-01-28 16:00:00,2258.5
664,2024-01-28 17:00:00,2425.8
665,2024-01-28 18:00:00,2740.2
666,2024-01-28 19:00:00,3032.7
667,2024-01-28 20:00:00,3125.0
668,2024-01-28 21:00:00,3014.8
669,2024-01-28 22:00:00,2630.8
670,2024-01-28 23:00:00,2961.0
671,2024-01-29 00:00:00,2600.4
672,2024-01-29 01:00:00,2702.0
673,2024-01-29 02:00:00,2986.8
674,2024-01-29 03:00:00,2900.6
675,2024-01-29 04:00:00,2865.0
676,2024-01-29 05:00:00,2697.7
677,2024-01-29 06:00:00,2569.7
678,2024-01-29 07:00:00,2742.5
679,2024-01-29 08:00:00,3782.4
680,2024-01-29 09:00:00,4123.8
681,2024-01-29 10:00:00,3994.0
682,2024-01-29 11:00:00,3065.1
683,2024-01-29 12:00:00,3083.4
684,2024-01-29 13:00:00,3591.5
685,2024-01-29 14:00:00,3579.2
686,2024-01-29 15:00:00,4224.7
687,2024-01-29 16:00:00,4906.9
688,2024-01-29 17:00:00,5771.7
689,2024-01-29 18:00:00,6487.3
690,2024-01-29 19:00:00,5632.3
691,2024-01-29 20:00:00,5188.0
692,2024-01-29 21:00:00,4982.0
693,2024-01-29 22:00:00,3821.1
694,2024-01-29 23:00:00,3738.6
695,2024-01-30 00:00:00,3000.0
696,2024-01-30 01:00:00,2813.2
697,2024-01-30 02:00:00,2858.7
698,2024-01-30 03:00:00,2792.2
